var1,var2,var3,var4,var5
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
84.102.20.2,,Sun Jul 24 02,38,22 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,32 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,34 2005
211.107.232.1,,Sun Jul 24 13,46,35 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
206.47.209.10,,Mon Jul 25 06,39,18 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
217.187.83.50,,Mon Jul 25 23,24,09 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,42 2005
172.181.208.156,,Tue Jul 26 05,47,51 2005
172.181.208.156,,Tue Jul 26 05,47,51 2005
172.181.208.156,,Tue Jul 26 05,47,51 2005
172.181.208.156,,Tue Jul 26 05,47,51 2005
172.181.208.156,,Tue Jul 26 05,47,51 2005
218.38.58.3,,Wed Jul 27 10,59,53 2005
