var1,var2,var3,var4,var5,var6
intf.zsall.mobilem.360.cn:80,314, ,1035, (1.01 KB) ,00:30
csdnimg.cn:80,0, ,0, ,00:11
csdnimg.cn:80,0, ,0, ,00:11
dc.csdn.net:80,0, ,0, ,00:10
blog.csdn.net:80,670, ,421, ,00:29
static.blog.csdn.net:80,2188, (2.13 KB) ,41402, (40.4 KB) ,02:03
dc.csdn.net:80,1822, (1.77 KB) ,754, ,01:01
eclick.baidu.com:443,338, ,3597, (3.51 KB) ,00:50
wn.pos.baidu.com:443,0, ,0, ,00:48
beacon.tingyun.com:80,42307, (41.3 KB) ,279, ,01:00
c.csdnimg.cn:80,1314, (1.28 KB) ,27289, (26.6 KB) ,03:09
csdnimg.cn:80,1278, (1.24 KB) ,6854, (6.69 KB) ,02:02
clients4.google.com:443,20249, (19.7 KB) ,20243, (19.7 KB) ,10:34
www.gstatic.com:443,461, ,4784, (4.67 KB) ,00:12
www.gstatic.com:443,461, ,4784, (4.67 KB) ,00:12
fonts.gstatic.com:443,461, ,4786, (4.67 KB) ,01:03
engine.adzerk.net:443,0, ,0, ,01:00
engine.adzerk.net:443,2508, (2.44 KB) ,7073, (6.90 KB) ,01:03
clients6.google.com:443,6703, (6.54 KB) ,5167, (5.04 KB) ,10:52
qbwup.imtt.qq.com:80,494, ,208, ,00:39
www.evernote.com:443,7238, (7.06 KB) ,12813, (12.5 KB) ,05:46
googleads.g.doubleclick.net:443,749, ,229, ,00:11
pubads.g.doubleclick.net:443,476, ,4417, (4.31 KB) ,00:23
engine.adzerk.net:443,2419, (2.36 KB) ,4742, (4.63 KB) ,01:07
short.weixin.qq.com:80,357, ,484, ,<1 sec
ogs.google.com:443,2476, (2.41 KB) ,2643, (2.58 KB) ,04:28
sb.scorecardresearch.com:443,3818, (3.72 KB) ,6276, (6.12 KB) ,11:02
client-cf.dropbox.com:443,3460, (3.37 KB) ,5211, (5.08 KB) ,01:04
short.weixin.qq.com:80,409, ,161, ,<1 sec
security.ie.sogou.com:80,735, ,184, ,<1 sec
c.trello.com:443,326, ,5710, (5.57 KB) ,00:12
www.google.com.hk:443,734, ,229, ,00:12
play.google.com:443,2130, (2.08 KB) ,1009, ,03:24
f-log-extension.grammarly.io:443,1363, (1.33 KB) ,3549, (3.46 KB) ,00:33
clients4.google.com:443,7063, (6.89 KB) ,15399, (15.0 KB) ,00:21
trello.com:443,2168, (2.11 KB) ,605, ,00:34
qa.sockets.stackexchange.com:443,1603, (1.56 KB) ,527, ,22:32
short.weixin.qq.com:80,484, ,30152, (29.4 KB) ,<1 sec
lh6.googleusercontent.com:443,471, ,4693, (4.58 KB) ,00:10
ssl.gstatic.com:443,461, ,4786, (4.67 KB) ,00:10
www.gstatic.com:443,461, ,4785, (4.67 KB) ,00:12
ping.pinyin.sogou.com:80,561, ,166, ,00:30
fonts.gstatic.com:443,463, ,4786, (4.67 KB) ,00:33
securepubads.g.doubleclick.net:443,476, ,4417, (4.31 KB) ,00:33
d.agkn.com:443,324, ,2764, (2.69 KB) ,00:12
log.getdropbox.com:80,739, ,404, ,<1 sec
hangouts.google.com:443,13281, (12.9 KB) ,19539, (19.0 KB) ,04:17
fs-conn-doctor.qq.com:443,184, ,134, ,<1 sec
puui.qpic.cn:80,379, ,7852, (7.66 KB) ,<1 sec
puui.qpic.cn:80,384, ,8537, (8.33 KB) ,<1 sec
puui.qpic.cn:80,379, ,9409, (9.18 KB) ,<1 sec
puui.qpic.cn:80,379, ,6983, (6.81 KB) ,00:01
puui.qpic.cn:80,384, ,8601, (8.39 KB) ,00:01
fs-conn-doctor.qq.com:443,184, ,134, ,00:01
pubads.g.doubleclick.net:443,6044, (5.90 KB) ,22964, (22.4 KB) ,05:24
fonts.gstatic.com:443,909, ,12593, (12.2 KB) ,04:00
suggestion.baidu.com:80,1383, (1.35 KB) ,392, ,00:31
security.ie.sogou.com:80,735, ,184, ,00:01
eclick.baidu.com:80,1065, (1.04 KB) ,311, ,00:05
safebrowsing.googleapis.com:443,1571, (1.53 KB) ,7822, (7.63 KB) ,04:00
short.weixin.qq.com:80,425, ,161, ,<1 sec
r1---sn-i3beln7k.googlevideo.com:443,733, ,151, ,00:12
f-log-extension.grammarly.io:443,0, ,0, ,00:11
r16---sn-i3b7knez.googlevideo.com:443,6014, (5.87 KB) ,904350, (883 KB) ,00:30
fonts.gstatic.com:443,463, ,4787, (4.67 KB) ,00:31
qbwup.imtt.qq.com:80,494, ,208, ,00:37
block.dropbox.com:443,0, ,0, ,<1 sec
www.evernote.com:443,2487, (2.42 KB) ,2361, (2.30 KB) ,04:00
client-cf.dropbox.com:443,1573, (1.53 KB) ,16743, (16.3 KB) ,01:01
client-cf.dropbox.com:443,5129, (5.00 KB) ,17057, (16.6 KB) ,01:01
s.youtube.com:443,733, ,292, ,04:00
block.dropbox.com:443,0, ,0, ,<1 sec
tc.dl.pinyin.sogoucdn.com:80,1537, (1.50 KB) ,7856, (7.67 KB) ,01:00
tc.dl.pinyin.sogoucdn.com:80,799, ,346, ,01:00
p3p.sogou.com:80,441, ,139, ,<1 sec
client-lb.dropbox.com:443,0, ,0, ,<1 sec
mtalk.google.com:443,696, ,5004, (4.88 KB) ,14:59
g.msn.com:80,170, ,370, ,00:01
play.google.com:443,4837, (4.72 KB) ,7412, (7.23 KB) ,14:02
clients5.google.com:443,465, ,4790, (4.67 KB) ,01:08
www.google.com:443,3218, (3.14 KB) ,24541, (23.9 KB) ,10:42
www.googleapis.com:443,1736, (1.69 KB) ,1052, (1.02 KB) ,04:00
www.googleapis.com:443,1106, (1.08 KB) ,1167, (1.13 KB) ,04:00
qbwup.imtt.qq.com:80,494, ,208, ,00:34
block.dropbox.com:443,0, ,0, ,<1 sec
ogs.google.com:443,461, ,4217, (4.11 KB) ,00:29
lh3.googleusercontent.com:443,471, ,4694, (4.58 KB) ,00:29
r2---sn-i3b7kne6.googlevideo.com:443,17742, (17.3 KB) ,11581393, (11.0 MB) ,01:08
r17---sn-p5qlsn67.googlevideo.com:443,1173, (1.14 KB) ,11041, (10.7 KB) ,00:01
www.googletagservices.com:443,983, ,4752, (4.64 KB) ,04:00
d.dropbox.com:443,1021, ,4906, (4.79 KB) ,01:01
qbwup.imtt.qq.com:80,494, ,208, ,00:35
static.doubleclick.net:443,2553, (2.49 KB) ,641, ,06:39
yt3.ggpht.com:443,7886, (7.70 KB) ,69275, (67.6 KB) ,07:05
pagead2.googlesyndication.com:443,8439, (8.24 KB) ,41643, (40.6 KB) ,07:44
plus.google.com:443,2130, (2.08 KB) ,1035, (1.01 KB) ,05:41
fonts.gstatic.com:443,733, ,229, ,00:17
www.zhihu.com:443,327, ,3699, (3.61 KB) ,00:18
zhihu-web-analytics.zhihu.com:443,343, ,3122, (3.04 KB) ,00:17
www.google.com:443,13303, (12.9 KB) ,2325, (2.27 KB) ,04:53
scontent-hkg3-2.xx.fbcdn.net:443,3732, (3.64 KB) ,804155, (785 KB) ,01:10
pagead2.googlesyndication.com:443,16398, (16.0 KB) ,93642, (91.4 KB) ,07:56
video-hkg3-2.xx.fbcdn.net:443,58373, (57.0 KB) ,8896991, (8.48 MB) ,02:25
ssl.google-analytics.com:443,974, ,4680, (4.57 KB) ,04:02
client-cf.dropbox.com:443,9985, (9.75 KB) ,9719, (9.49 KB) ,01:27
client-cf.dropbox.com:443,22083, (21.5 KB) ,71944, (70.2 KB) ,01:28
api.github.com:443,328, ,3642, (3.55 KB) ,00:15
avatars0.githubusercontent.com:443,335, ,4369, (4.26 KB) ,00:39
avatars0.githubusercontent.com:443,568, ,160, ,00:39
203.205.151.204:80,357, ,484, ,<1 sec
go.microsoft.com:80,717, ,357, ,00:01
d.dropbox.com:443,6579, (6.42 KB) ,5944, (5.80 KB) ,01:01
15.client-channel.google.com:443,474, ,4464, (4.35 KB) ,00:11
play.google.com:443,40925, (39.9 KB) ,33398, (32.6 KB) ,30:55
people-pa.clients6.google.com:443,1836, (1.79 KB) ,4868, (4.75 KB) ,03:00
www.google.com.hk:443,4710, (4.59 KB) ,71939, (70.2 KB) ,03:10
info.pinyin.sogou.com:80,1041, (1.01 KB) ,607, ,00:04
bolt.dropbox.com:443,0, ,0, ,<1 sec
get.sogou.com:80,651, ,328, ,<1 sec
get.sogou.com:80,671, ,328, ,<1 sec
client-lb.dropbox.com:443,1531, (1.49 KB) ,16765, (16.3 KB) ,01:01
dict.youdao.com:80,941, ,163, ,05:00
clients2.google.com:443,733, ,292, ,04:00
client-cf.dropbox.com:443,5129, (5.00 KB) ,17049, (16.6 KB) ,01:01
security.ie.sogou.com:80,735, ,184, ,00:01
client-cf.dropbox.com:443,0, ,0, ,<1 sec
config.pinyin.sogou.com:80,545, ,278, ,01:05
play.google.com:443,8399, (8.20 KB) ,9521, (9.29 KB) ,09:01
www.evernote.com:443,2214, (2.16 KB) ,5451, (5.32 KB) ,04:00
d.dropbox.com:443,1821, (1.77 KB) ,4970, (4.85 KB) ,01:01
play.google.com:443,6339, (6.19 KB) ,3969, (3.87 KB) ,04:22
www.googleadservices.com:443,1188, (1.16 KB) ,5007, (4.88 KB) ,04:00
clients4.google.com:443,1738, (1.69 KB) ,487, ,04:00
clients6.google.com:443,2867, (2.79 KB) ,1014, ,05:12
security.ie.sogou.com:80,691, ,184, ,<1 sec
block.dropbox.com:443,0, ,0, ,<1 sec
tc.dl.pinyin.sogoucdn.com:80,158, ,33899, (33.1 KB) ,<1 sec
tc.dl.pinyin.sogoucdn.com:80,158, ,46624, (45.5 KB) ,<1 sec
qa.sockets.stackexchange.com:443,4755, (4.64 KB) ,4917, (4.80 KB) ,02:02:11
www.evernote.com:443,2485, (2.42 KB) ,2359, (2.30 KB) ,04:01
13.client-channel.google.com:443,14267, (13.9 KB) ,36698, (35.8 KB) ,48:06
clients6.google.com:443,3215, (3.13 KB) ,1174, (1.14 KB) ,06:07
bolt.dropbox.com:443,15427, (15.0 KB) ,8268, (8.07 KB) ,15:31
client-cf.dropbox.com:443,0, ,0, ,<1 sec
clients6.google.com:443,6895, (6.73 KB) ,3475, (3.39 KB) ,01:39
clients4.google.com:443,2302, (2.24 KB) ,5187, (5.06 KB) ,02:02
security.ie.sogou.com:80,691, ,184, ,<1 sec
client-cf.dropbox.com:443,0, ,0, ,<1 sec
info.pinyin.sogou.com:80,1035, (1.01 KB) ,40820, (39.8 KB) ,00:30
client-cf.dropbox.com:443,913, ,3881, (3.79 KB) ,01:00
block.dropbox.com:443,0, ,0, ,<1 sec
clients6.google.com:443,5304, (5.17 KB) ,4396, (4.29 KB) ,09:38
get.sogou.com:80,651, ,328, ,00:01
get.sogou.com:80,651, ,328, ,<1 sec
get.sogou.com:80,651, ,328, ,<1 sec
p2.qhimg.com:80,230, ,1125, (1.09 KB) ,00:09
get.sogou.com:80,651, ,328, ,<1 sec
safebrowsing.googleapis.com:443,1848, (1.80 KB) ,2305, (2.25 KB) ,04:00
www.evernote.com:443,2486, (2.42 KB) ,2337, (2.28 KB) ,04:00
info.pinyin.sogou.com:80,561, ,166, ,00:30
d.dropbox.com:443,2560, (2.50 KB) ,4976, (4.85 KB) ,01:01
13.client-channel.google.com:443,16473, (16.0 KB) ,42641, (41.6 KB) ,01:07:47
clients6.google.com:443,5015, (4.89 KB) ,2599, (2.53 KB) ,06:47
client-cf.dropbox.com:443,1573, (1.53 KB) ,16750, (16.3 KB) ,01:02
block.dropbox.com:443,0, ,0, ,<1 sec
www.evernote.com:443,2486, (2.42 KB) ,2337, (2.28 KB) ,04:00
clients4.google.com:443,2570, (2.50 KB) ,626, ,04:00
block.dropbox.com:443,0, ,0, ,<1 sec
play.google.com:443,3874, (3.78 KB) ,2186, (2.13 KB) ,08:13
clients6.google.com:443,7738, (7.55 KB) ,8620, (8.41 KB) ,07:17
client-cf.dropbox.com:443,5129, (5.00 KB) ,17049, (16.6 KB) ,01:01
client-cf.dropbox.com:443,1573, (1.53 KB) ,16743, (16.3 KB) ,01:00
mtalk.google.com:443,985, ,463, ,15:00
block.dropbox.com:443,0, ,0, ,<1 sec
info.pinyin.sogou.com:80,548, ,166, ,00:30
www.evernote.com:443,0, ,0, ,00:10
clients6.google.com:443,2867, (2.79 KB) ,1014, ,05:39
block.dropbox.com:443,0, ,0, ,<1 sec
clients6.google.com:443,2987, (2.91 KB) ,5913, (5.77 KB) ,07:04
block.dropbox.com:443,0, ,0, ,<1 sec
txt.go.sohu.com:80,606, ,857, ,00:07
pv.mini.sohu.com:80,1941, (1.89 KB) ,1363, (1.33 KB) ,00:05
pv.mini.sohu.com:80,512, ,15495, (15.1 KB) ,00:05
pv.mini.sohu.com:80,816, ,264, ,00:05
pv.mini.sohu.com:80,1510, (1.47 KB) ,1293, (1.26 KB) ,00:06
css.sohu.com:80,3549, (3.46 KB) ,108371, (105 KB) ,00:21
p.inte.sogou.com:80,5061, (4.94 KB) ,1248, (1.21 KB) ,00:15
i2.itc.cn:80,1330, (1.29 KB) ,62141, (60.6 KB) ,00:33
cdn.e9377f.com:80,575, ,243, ,00:30
v.admaster.com.cn:80,4121, (4.02 KB) ,4104, (4.00 KB) ,00:02
ping.pinyin.sogou.com:80,634, ,166, ,00:01
s2.googleusercontent.com:443,470, ,4691, (4.58 KB) ,00:14
d3cv4a9a9wh0bt.cloudfront.net:443,820, ,5619, (5.48 KB) ,02:00
r1---sn-i3belnez.googlevideo.com:443,10046, (9.81 KB) ,5657896, (5.39 MB) ,00:54
r6---sn-p5qs7n7s.googlevideo.com:443,1175, (1.14 KB) ,11041, (10.7 KB) ,00:01
r2---sn-i3b7kn7r.googlevideo.com:443,2883, (2.81 KB) ,90785, (88.6 KB) ,00:30
mtalk.google.com:443,985, ,463, ,14:59
bolt.dropbox.com:443,0, ,0, ,<1 sec
www.googleapis.com:443,1046, (1.02 KB) ,5463, (5.33 KB) ,04:00
cidian.youdao.com:80,923, ,456, ,09:53
lh3.googleusercontent.com:443,745, ,229, ,00:14
qdun-data.qq.com:443,261, ,70, ,<1 sec
www.gstatic.com:443,1239, (1.20 KB) ,20185, (19.7 KB) ,04:00
pubads.g.doubleclick.net:443,22150, (21.6 KB) ,60543, (59.1 KB) ,17:27
clients4.google.com:443,4552, (4.44 KB) ,1616, (1.57 KB) ,04:00
yt3.ggpht.com:443,733, ,229, ,<1 sec
r6---sn-i3b7knl6.googlevideo.com:443,733, ,151, ,00:15
f-log-extension.grammarly.io:443,643, ,3276, (3.19 KB) ,00:19
clients4.google.com:443,733, ,229, ,00:13
www.zhihu.com:443,568, ,152, ,00:18
zhstatic.zhihu.com:443,332, ,3763, (3.67 KB) ,00:18
www.baidu.com:80,0, ,0, ,00:06
b1.bdstatic.com:80,0, ,0, ,00:14
imgsrc.baidu.com:80,867, ,23546, (22.9 KB) ,00:10
googleads.g.doubleclick.net:80,0, ,0, ,00:12
wn.pos.baidu.com:443,330, ,4169, (4.07 KB) ,00:22
cpro.baidustatic.com:443,334, ,3713, (3.62 KB) ,00:22
t12.baidu.com:80,0, ,0, ,00:17
mhfm9.us.cdndm5.com:80,0, ,0, ,00:12
t12.baidu.com:80,0, ,0, ,00:17
